,Unnamed: 0,ID,Timestamp,Text,Class
2351,2233,1017183981576621952,2018-07-11 23:08:54,"Congratulations to our CEO, Soozy Smith, who has been appointed as Conjoint Professor of Practice in the School of Medicine and Public Health at @Uni_Newcastle. #breastcancer #clinicaltrialspic.twitter.com/xgSx6EoyFk",0
2353,2235,964283375598129152,2018-02-15 23:40:46,"Congratulations to our winner @welwaze where #artificialintelligence meets #breastcancer solutions. A special thank you goes to our judges, @JoeHardingCMO @akshay1 and Debbie Hoffman. Shoutout to @windstreambiz for sponsoring such @ITEXPO’s IDEA  showcasepic.twitter.com/Q9quvQLKyf",0
2355,2237,971521012276912128,2018-03-07 23:00:33,"Couldn't agree more @ClareShawRD! Invaluable family experiences of lymphoedema have taught me so much about prevention, management, lymphatic drainage and the importance of access to these services #survivorship #breastcancer",0
2356,2238,900118933377822720,2017-08-22 22:14:11,"Crazy, this is just fancy dress. Next we won't be able to wear pink for #breastcancer awareness!",0
2357,2240,905564464237297664,2017-09-06 22:52:47,Date with my Ma at the chemo cottage... fun times baby! #fightlikeagirl #breastcancer pic.twitter.com/6x1tHiXNnN,0
2363,2247,856282021932478464,2017-04-23 23:01:57,Did I ever mention that my oldest friend of #literally 50 years didn't contact me for a full year after I told her I had #breastcancer?,1
2365,2249,1025515426762173952,2018-08-03 22:55:05,"Different #icecream & #icedtea flavors every day of radiation treatment. 33 days! Thank you @ILoveBlueBell @TeasofTexas for gifts that helped celebrate the last day of my triathlon of chemo-surgery-radiation Texas Strong. Find a sweet moment, every day. #breastcancer #texas #atxpic.twitter.com/HIoxcBQ17j",1
2367,2251,1060673701212049024,2018-11-08 23:21:31,Do any of my friends inthe #breastcancer and #mbc #metastaticbreastcancer communities on twitter have any doctor recommendations in the #OrangeCountyCA area? Friend is newly diagnosed & not comfortable w/current dr (notified of cancer & need 4 immediate surgery by VM from nurse),0
2368,2252,963548451844902912,2018-02-13 23:00:27,Do you love the support you receive from Reconstruction of a Survivor? Let us know on our page! #breastcancer #supportpic.twitter.com/T8aiPRz0E1,0
2370,2254,869697486981668864,2017-05-30 23:30:13,Do you think our fight against #breastcancer at @AmericanCancer is making a difference?  We want to hear from you! Join us Oct.21 w/pink on!pic.twitter.com/wVd8e2Too8,0
2371,2256,834907578656153600,2017-02-23 23:27:33,doing my research #breastcancer pic.twitter.com/buqwbI3OzA,0
2374,2259,953408877487300608,2018-01-16 23:29:24,"Don’t I wish, @shesintech!!  No, I will be one of the models in the show — we have all been impacted by #breastcancer. ",1
2377,2262,916443157021188096,2017-10-06 23:20:49,Don't forget to pick up a copy of @thecolumbian this Sunday for our annual #breastcancer section! pic.twitter.com/jolh0Xn5Cc,0
2378,2263,884547874406772736,2017-07-10 23:00:22,Don't forget we carry pocketed #swimwear by @AmoenaCompany! #navy #swimsuit #swimming #amoena #breastcancer #swimsuitspic.twitter.com/02KroKu2Oe,0
2379,2264,847233261126393856,2017-03-29 23:45:24,Dr Mudd provides more info in our Q&A session following our educational seminar on radiation treatment in #BataviaNY #WNY #breastcancer pic.twitter.com/v5BHN5N3NL,0
2380,2265,1004867291173904000,2018-06-07 23:26:46,Dr Reid our resident expert! #breastcancer and #hormones @sigmamenopause #IMSCongresspic.twitter.com/zcxdGnTvA2,0
2381,2266,920798110074286080,2017-10-18 23:45:51,"Dr. De La Cruz: ""Tonight we are celebrating the positive impact plastic surgery can have on a woman's life after #breastcancer."" #BRADaypic.twitter.com/0nN5XfIB0z",0
2383,2268,1031684915316878976,2018-08-20 23:30:26,"Each and every day, we do everything we can to meet the needs of our #community. #breastcancer pic.twitter.com/JhrvK7V2J9",0
2385,2271,943260141553532928,2017-12-19 23:21:57,"Early Xmas pressie, in a way. Dr stopping chemo 2 weeks early cause of peripheral neuropathy- tomorrow will be my last dose! Thrilled is an understatement #fightlikeagirl #feelgood4chrissy #breastcancer",1
2387,2273,855554397660749824,2017-04-21 22:50:38,Enjoying time w/ my friends at @MakingStridesKC @MBCC_MHBT #malebreastcancer #RealMenWearPink #breastcancer pic.twitter.com/dkctpCqrKQ,0
2389,2275,883816297900978176,2017-07-08 22:33:20,Epic nightdanced for the bald headed lady who adorned my sofa last year #breastcancer #U2TheJoshuaTree2017 #livelife,1
2390,2276,929473329181986816,2017-11-11 22:18:05,Even in illness you are a model of grace. You make me a better teacher. #breastcancer #warrior,0
2391,2277,1030592181432668032,2018-08-17 23:08:18,"Even though I don’t have #breastcancer anymore, it’s still a process getting my mental and physical body back to pre-diagnosis #tired",1
2392,2278,866803404206690304,2017-05-22 23:50:10,"Even w/ reassurance & gratitude, she feels like a failure. She's trying so hard for my sake. It's a real struggle. I wish #breastcancer /4",0
2393,2279,973707390431342592,2018-03-13 23:48:27,"Every day we have the opportunity to make a positive impact. No matter how great or how small, you can make a difference!  #lymphedema #awarenessmonth #breastcancer #findacure #mylife #broadcastingpic.twitter.com/VNYwO8egJq",0
2394,2280,1036384098443510016,2018-09-02 22:43:18,Every patient is different. Most of my #breastcancer second opinion patients want me to make sure they have been getting the “best” treatment possible. Others just want guidance. Others ask me “just please tell me what to do.” The last patient is the most difficult.,0
2395,2281,952684827244982272,2018-01-14 23:32:17,Every woman on our earth  deserves proper medical care    We are human beings first. This is not right. #breastcancer,0
2398,2284,1045821993935942016,2018-09-28 23:46:08,Excited and a bit nervous to host my first @macmillancancer #CoffeeMorning tomorrow. It’s in memory of my friend and colleague Susan Selkirk who died of #breastcancer aged 40 in 2016. #coffee #cake #photos #sunflowers and #speech ready. Love you Suze x,0
2399,2285,986746951440871424,2018-04-18 23:23:00,Excited to be at the @bsaconference to speak about @ACONHEALTH work with @cancerNSW to engage #LGBTIQ women in #Breast #Screening - good to see a session on the program for our communities. #breastcancer @healthgovau @BreastScreenNSW @ACONwomenpic.twitter.com/DL22WBEUtS,0
2403,2289,893257514334269440,2017-08-03 23:49:21,Feeling #LatinaStrong It's a gift from God! I've got my followup appt tomorrow. Plan to hear I'm still cancer free. #breastcancer #Survivor,1
2404,2290,965722875360620544,2018-02-19 23:00:50,Fighting #breastcancer is a group effort! Don't do it alone! Join one of our cancer support groups in your area! pic.twitter.com/tis9A1FGl6,0
2405,2291,821135632982573056,2017-01-16 23:22:45,Final stage of #breastcancer 4 me is tomorrow morning's reconstruction. Gonna put it in my past. #prayers requested.,1
2406,2292,896511448582467584,2017-08-12 23:19:20,Finalising #acupuncture survey for #Portland #breastcancer survivors w the @OHSUKnight grant we received. Expanding integrative #medicine. ,0
2407,2293,1039645369968210048,2018-09-11 22:42:26,Finishing up our special Breast Cancer Awareness Gift Guide for Oct & are looking last min submission of products that give back to #cancerresearch!  Any product that gives back will do!  Email gg@lasplash.com with the product info. #breastcancer #gifts,0
2408,2294,948696647084654592,2018-01-03 23:24:41,"First I had to spit into a vile, then the whole breast MRI and just when you thought it couldn’t get weirder....I had my port placement done.  #breastcancer #portplacement",1
2416,2302,966089779715756032,2018-02-20 23:18:47,"For those interested, the book can be found @amazon @BNBuzz @WestBowPress and several other retail stores.  There is also an E version to download.  The book tells the story of going through #breastcancer with my wife, from my view. Hope you enjoy. #cancer #faith #God #GodsPlanpic.twitter.com/8W5fzNEm1l",0
2417,2303,1002331108531289984,2018-05-31 23:28:53,"Fortescue and our Board are proud supporters of @breastcancercarewa. Here they are rocking #breastcancercarewa @steelblueboots pink charity boots in the Pilbara, gearing up to support #igapurplebraday #breastfriends #breastcancer pic.twitter.com/0JQuUHGEXC",0
2418,2304,954497366823985152,2018-01-19 23:34:40,"Found in a used bookstore, copyright 2001.  Are we winning, yet? #bcsm #breastcancer #bccwwpic.twitter.com/ZmFL05WMql",0
2420,2306,820407370182459392,2017-01-14 23:08:54,"Friday 13th was a,wonderful day for me last day of radiation  for me!#breastcancer pic.twitter.com/hgaUTWSiY7",1
2424,2310,1017550623141532032,2018-07-12 23:25:48,Getting ready for our Breast Cancer Survivors and Friends meet and greet in SF tonight! I cannot wait to meet such amazing and inspiring men and women who empower those diagnosed with breast cancer and their caregivers! #breastcancersurvivor #breastcancer #Survivingbreastcancer,0
2427,2313,937471305976287232,2017-12-03 23:59:11,"Give #LifeIce this #holidayseason to a #lovedone battling for their #health. A substitute for #icechips, our #Cubettes are #allnatural #popsiclebites w/ flavorful #cleaningredients. #caregiver #cancer #chemo #hospice #hospicecare #ovariancancer #breastcancer # #rehab #fcancerpic.twitter.com/1QcT47lKlB",0
2431,2320,968264797904166912,2018-02-26 23:21:31,"Graced w/ a small group, some of whom are deemed 'long-term' survivors in #breastcancer #pancreaticcancer & #MM, we have fostered these +ive partnerships fm the 'git-go'",0
2432,2321,987826060266897408,2018-04-21 22:51:00,"Grandma Cappellano’s #Chocolate #Cupcakes w/ Buttercream only  @FormaggioSE #Boston! They will raise #money for #breastcancer each time they are sold from May 7-13! Visit our good friends, #enjoy a #sweet treat #Help us #Fightcancer! Monies raised support research!",0
2434,2323,852306204688887808,2017-04-12 23:43:28,Great event launching our MD Anderson #breastcancer advocacy initiative @JenniferLitton @KellyKhuntpic.twitter.com/sWZnbVDQVg,0
2435,2324,1003048937803140992,2018-06-02 23:01:17,Great meal out as always at JadesPalace Crowborough. Thanks to all our friends who paid for it. Detox tomorrow. Op (Portacath) Monday #Cancer #breastcancer #tnbc,1
2437,2326,954840393316814848,2018-01-20 22:17:44,Great publicity from Wokingham Paper for our #Rotary Club presentation to Royal Berks for a portable #breastcancer screening scanner. pic.twitter.com/bVUzy8R8S4,0
2439,2328,877666364462387200,2017-06-21 23:15:42,Great t-shirt I received from my plastic surgeon today. Humor helps! #cancersucks #breastcancer #fightlikeagirl #minetriedtokillmepic.twitter.com/sVrm34vMbi,1
2440,2329,963548834331811840,2018-02-13 23:01:58,Had our valentines tonight. Chemo tomorrow. Feeling a little nervous if I’m honest. Seems like I’ve got such a long way to go yet. Seen breast reconstruction nurse today too. #breastcancer #chemotherapy,1
2444,2333,1035296628087897984,2018-08-30 22:42:05,Happy birthday to my beautiful wife and best friend and the fantastic news that your now two years cancer free #breastcancer #OurTribe #fuckyoucancer #KeepFightingpic.twitter.com/6ecT2saisA,0
2445,2335,1050170304213840000,2018-10-10 23:44:46,Happy October.  #RealMenWearPink  for ⁦@AmericanCancer⁩  is a way to help end #breastcancer  help by donating to my Real Men Wear Pink page today! pic.twitter.com/jskOrm0hAO,0
2446,2336,1046181368806461056,2018-09-29 23:34:10,"Having been diagnosed with #breastcancer on 6/27, I laughed, cried, and laughed some more watching @TigNotaro! #Tig was great- open, heartfelt, funny. Some days, the things that make me laugh are what keeps me fighting!  #HealingLaughter",1
2449,2340,1014290584985469056,2018-07-03 23:31:34,Helping women regain their self confidence is our honor to do. We loved empowering this Breast Cancer Survivor through her journey. Call us to start your journey back to self (424)288-4969. #transformationtuesday #chemohairloss #breastcancer #cancersupport #americancancersocietypic.twitter.com/nXXI4HWBsA,0
2450,2341,984204873884422144,2018-04-11 23:01:42,"Her 2 although rare in most cancers, can be tested for easily by IHC/FISH and therapies showing to be useful in #coloncancer #breastcancer #gastriccancer and now uterine cancer (in Lung based on mutation status)-maybe we should be checking Her2 in all metastatic cancers?",0
2453,2344,1028398877303614976,2018-08-11 21:52:53,"Here to the great, beautiful lives of our incredible readers! #breastcancer #motivationpic.twitter.com/P2Tief9kGK",0
2454,2345,992898723947728896,2018-05-05 22:47:57,Here we go again when things go wrong they start rumours to divert the public opinion #BreastCancer #BreastScreening #breastnews #breastcancerawareness,0
2456,2348,959926567475564544,2018-02-03 23:08:22,"Here's a dozen pink roses ready for Valentine's Day. Your gift cld also help women with breast cancer. 100% of the proceeds will be donated to Peony Breast Care Unit in Llanelli, in memory of my beautiful cousin. £4 each, plus £2.90 p&p per order. #ValentinesDay #breastcancer pic.twitter.com/CbmoLPny5v",0
2457,2349,958470216358486016,2018-01-30 22:41:21,"Here's a glimpse into our January Creative Support Series program, which lets patients & their supporters take a break from appointments. Local artists volunteer their time to teach techniques such as watercolor, collage, acrylic painting & more! #RochMn #breastcancer #arttherapypic.twitter.com/1mQJnN5EhB",0
2458,2350,1055240388099953024,2018-10-24 23:31:28,"Here's my contribution to the Breast Cancer Awareness campaign by Physicians Working Together, where thousands of physicians come together as one at the national level to bring much-needed change—for the sake of our patients. Proud to be part of PWT! #breastcancer #PWTCarespic.twitter.com/6KUvtIuFcn",0
